Mother,time,SizeFit,Size,gr,score,Replica
729.0,2.3333333333333335,25.055191934910056,24.92124889,0.20404104878256935,0.9748946474460002,1.0
729.0,2.6666666666666665,26.818575198515106,28.69704335,0.20404104878256935,0.9748946474460002,1.0
729.0,3.0,28.70606529564354,29.16345291,0.20404104878256935,0.9748946474460002,1.0
729.0,3.3333333333333335,30.726396859568293,31.49975644,0.20404104878256935,0.9748946474460002,1.0
729.0,3.6666666666666665,32.888919266652934,34.11412619,0.20404104878256935,0.9748946474460002,1.0
729.0,4.0,35.20363990194237,36.18840595,0.20404104878256935,0.9748946474460002,1.0
729.0,4.333333333333333,37.68127046978367,36.3771157,0.20404104878256935,0.9748946474460002,1.0
729.0,4.666666666666667,40.33327656378649,38.65717421,0.20404104878256935,0.9748946474460002,1.0
729.0,5.0,43.17193072551484,40.07923007,0.20404104878256935,0.9748946474460002,1.0
729.0,5.333333333333333,46.21036923744727,45.37787974,0.20404104878256935,0.9748946474460002,1.0
729.0,5.666666666666667,49.462652913022986,47.73683077,0.20404104878256935,0.9748946474460002,1.0
729.0,6.0,52.94383216508859,54.07315442,0.20404104878256935,0.9748946474460002,1.0
729.0,6.333333333333333,32.65174880483709,32.35890821,0.26325909657658125,0.9807844935129408,1.0
729.0,6.666666666666667,35.646517228929284,36.64615341,0.26325909657658125,0.9807844935129408,1.0
729.0,7.0,38.91596122913061,37.94362286,0.26325909657658125,0.9807844935129408,1.0
729.0,7.333333333333333,42.48527362886741,42.64153477,0.26325909657658125,0.9807844935129408,1.0
729.0,7.666666666666667,46.3819578987709,46.52055981,0.26325909657658125,0.9807844935129408,1.0
729.0,8.0,29.31502112139358,29.21261078,0.25085499666197014,0.9887109268257248,1.0
729.0,8.333333333333334,31.871697272646614,32.26918223,0.25085499666197014,0.9887109268257248,1.0
729.0,8.666666666666666,34.651351020105956,34.1597083,0.25085499666197014,0.9887109268257248,1.0
729.0,9.0,37.67342910065523,37.87723269,0.25085499666197014,0.9887109268257248,1.0
729.0,9.333333333333334,23.302608281710413,23.27524387,0.2744175427706536,0.8932853957046101,1.0
729.0,9.666666666666666,25.534687246293245,27.46975616,0.2744175427706536,0.8932853957046101,1.0
729.0,10.0,27.98056959476782,28.07937488,0.2744175427706536,0.8932853957046101,1.0
729.0,10.333333333333334,30.660734838696616,30.5887669,0.2744175427706536,0.8932853957046101,1.0
729.0,10.666666666666666,33.59762415360739,36.26908195,0.2744175427706536,0.8932853957046101,1.0
729.0,11.0,21.70927496440603,25.01321548,0.5288186862984809,0.7855519672486556,1.0
729.0,11.333333333333334,25.89403109199103,26.13676665,0.5288186862984809,0.7855519672486556,1.0
729.0,11.666666666666666,30.88545551577994,30.31444491,0.5288186862984809,0.7855519672486556,1.0
729.0,12.0,36.83904445114632,37.18438064,0.5288186862984809,0.7855519672486556,1.0
785.0,0.0,19.6096666071981,19.49962596,0.388609768207511,0.9975626226470659,1.0
785.0,0.3333333333333333,22.32169841105669,22.58155237,0.388609768207511,0.9975626226470659,1.0
